0.51,0.54,0.48,0.5,0.41,0.34,0.43,cp
0.3,0.16,0.48,0.5,0.56,0.11,0.23,cp
0.29,0.52,0.48,0.5,0.42,0.29,0.39,cp
0.36,0.41,0.48,0.5,0.48,0.47,0.54,cp
0.24,0.43,0.48,0.5,0.37,0.28,0.38,cp
0.53,0.42,0.48,0.5,0.16,0.29,0.39,cp
0.34,0.46,0.48,0.5,0.52,0.35,0.44,cp
0.57,0.54,0.48,0.5,0.37,0.28,0.33,cp
0.38,0.26,0.48,0.5,0.54,0.16,0.28,cp
0.24,0.34,0.48,0.5,0.38,0.3,0.4,cp
0.28,0.33,0.48,0.5,0.45,0.22,0.33,cp
0.0,0.38,0.48,0.5,0.42,0.48,0.55,cp
0.22,0.34,0.48,0.5,0.42,0.29,0.39,cp
0.16,0.43,0.48,0.5,0.54,0.27,0.37,cp
0.29,0.47,0.48,0.5,0.71,0.65,0.69,im
0.54,0.49,0.48,0.5,0.4,0.87,0.88,im
0.48,0.41,0.48,0.5,0.51,0.9,0.88,im
0.54,0.57,0.48,0.5,0.56,0.81,0.83,im
0.66,0.53,0.48,0.5,0.59,0.66,0.66,im
0.41,0.51,0.48,0.5,0.53,0.75,0.78,im
0.34,0.67,0.48,0.5,0.52,0.76,0.79,im
0.39,0.41,0.48,0.5,0.52,0.72,0.75,im
0.86,0.39,0.48,0.5,0.59,0.89,0.9,imU
0.81,0.53,0.48,0.5,0.57,0.87,0.88,imU
0.7,0.53,0.48,0.5,0.7,0.86,0.87,imU
0.57,0.38,0.48,0.5,0.06,0.49,0.33,imU
0.73,0.84,0.48,0.5,0.86,0.58,0.29,om
0.77,0.57,0.48,0.5,0.88,0.53,0.2,om
0.63,0.83,0.48,0.5,0.4,0.39,0.19,pp
0.74,0.47,0.48,0.5,0.5,0.57,0.42,pp
0.75,0.84,0.48,0.5,0.35,0.52,0.33,pp
0.63,0.65,0.48,0.5,0.39,0.44,0.35,pp
0.62,0.83,0.48,0.5,0.46,0.36,0.4,pp
